"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Protein Groups"
"-901453278608650504"	"False"	"High"	"IsMasterProtein"	"Q05682"	"Caldesmon OS=Homo sapiens OX=9606 GN=CALD1 PE=1 SV=3"	"0.001"	"2.310"	"3"	"1"	"1"	"1"	"793"	"93.2"	"5.66"	"2.42"	"1"	"1"
"-6634047056467408227"	"False"	"High"	"IsMasterProtein"	"P62318"	"Small nuclear ribonucleoprotein Sm D3 OS=Homo sapiens OX=9606 GN=SNRPD3 PE=1 SV=1"	"0.001"	"2.294"	"7"	"1"	"1"	"1"	"126"	"13.9"	"10.32"	"1.97"	"1"	"1"
"2963381124708492524"	"False"	"High"	"IsMasterProtein"	"Q5JTH9"	"RRP12-like protein OS=Homo sapiens OX=9606 GN=RRP12 PE=1 SV=2"	"0.001"	"2.280"	"1"	"1"	"1"	"1"	"1297"	"143.6"	"8.75"	"2.43"	"1"	"1"
"7978508680545557598"	"False"	"High"	"IsMasterProtein"	"Q1KMD3"	"Heterogeneous nuclear ribonucleoprotein U-like protein 2 OS=Homo sapiens OX=9606 GN=HNRNPUL2 PE=1 SV=1"	"0.001"	"2.272"	"1"	"1"	"1"	"1"	"747"	"85.1"	"4.91"	"2.26"	"1"	"1"
"-4853611610042411436"	"False"	"High"	"IsMasterProtein"	"Q04760"	"Lactoylglutathione lyase OS=Homo sapiens OX=9606 GN=GLO1 PE=1 SV=4"	"0.001"	"2.265"	"4"	"1"	"1"	"1"	"184"	"20.8"	"5.31"	"2.05"	"1"	"1"
"-2970645147126132"	"False"	"High"	"None"	"Q6NXT2"	"Histone H3.3C OS=Homo sapiens OX=9606 GN=H3-5 PE=1 SV=3"	"0.001"	"2.263"	"12"	"2"	"2"	"2"	"135"	"15.2"	"11.11"	"1.99"	"2"	"1"
"-5515893546974733261"	"False"	"High"	"IsMasterProtein"	"E9PRG8"	"Uncharacterized protein C11orf98 OS=Homo sapiens OX=9606 GN=C11orf98 PE=4 SV=2"	"0.001"	"2.244"	"11"	"1"	"1"	"1"	"123"	"14.2"	"11.53"	"1.90"	"1"	"1"
"-7821443227356319074"	"False"	"High"	"IsMasterProtein"	"Q96EL2"	"28S ribosomal protein S24, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS24 PE=1 SV=1"	"0.001"	"2.237"	"5"	"1"	"1"	"1"	"167"	"19.0"	"9.38"	"1.99"	"1"	"1"
"-5588804604694799714"	"False"	"High"	"IsMasterProtein"	"P36957"	"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial OS=Homo sapiens OX=9606 GN=DLST PE=1 SV=4"	"0.001"	"2.237"	"2"	"1"	"1"	"1"	"453"	"48.7"	"8.95"	"2.18"	"1"	"1"
"-8351496581142553779"	"False"	"High"	"IsMasterProtein"	"Q12986"	"Transcriptional repressor NF-X1 OS=Homo sapiens OX=9606 GN=NFX1 PE=1 SV=2"	"0.001"	"2.235"	"1"	"1"	"1"	"1"	"1120"	"124.3"	"8.24"	"2.15"	"1"	"1"
"7299896303041876314"	"False"	"High"	"IsMasterProtein"	"P06312"	"Immunoglobulin kappa variable 4-1 OS=Homo sapiens OX=9606 GN=IGKV4-1 PE=1 SV=1"	"0.001"	"2.228"	"12"	"1"	"1"	"1"	"121"	"13.4"	"5.25"	"2.12"	"1"	"1"
"4780754661784181438"	"False"	"High"	"IsMasterProtein"	"O95373"	"Importin-7 OS=Homo sapiens OX=9606 GN=IPO7 PE=1 SV=1"	"0.001"	"2.227"	"1"	"1"	"1"	"1"	"1038"	"119.4"	"4.82"	"1.89"	"1"	"1"
"-7200056701513102621"	"False"	"High"	"None"	"P12236"	"ADP/ATP translocase 3 OS=Homo sapiens OX=9606 GN=SLC25A6 PE=1 SV=4"	"0.001"	"2.184"	"3"	"1"	"1"	"1"	"298"	"32.8"	"9.74"	"1.67"	"1"	"1"
"295875548179926658"	"False"	"High"	"None"	"P12235"	"ADP/ATP translocase 1 OS=Homo sapiens OX=9606 GN=SLC25A4 PE=1 SV=4"	"0.001"	"2.184"	"3"	"1"	"1"	"1"	"298"	"33.0"	"9.76"	"1.67"	"1"	"1"
"-6444296704773161539"	"False"	"High"	"IsMasterProtein"	"Q9NSD9"	"Phenylalanine--tRNA ligase beta subunit OS=Homo sapiens OX=9606 GN=FARSB PE=1 SV=3"	"0.001"	"2.183"	"2"	"1"	"1"	"1"	"589"	"66.1"	"6.84"	"2.26"	"1"	"1"
"-5308082143838358470"	"False"	"High"	"IsMasterProtein"	"P42766"	"60S ribosomal protein L35 OS=Homo sapiens OX=9606 GN=RPL35 PE=1 SV=2"	"0.001"	"2.166"	"11"	"1"	"1"	"1"	"123"	"14.5"	"11.05"	"2.69"	"1"	"1"
"3413891887359958114"	"False"	"High"	"IsMasterProtein"	"Q9BQC6"	"Ribosomal protein 63, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL57 PE=1 SV=1"	"0.001"	"2.163"	"13"	"1"	"1"	"1"	"102"	"12.3"	"11.44"	"2.34"	"1"	"1"
"2636434062481616227"	"False"	"High"	"IsMasterProtein"	"P42858"	"Huntingtin OS=Homo sapiens OX=9606 GN=HTT PE=1 SV=2"	"0.001"	"2.144"	"0"	"1"	"1"	"1"	"3142"	"347.4"	"6.20"	"1.96"	"1"	"1"
"-5766769550040713609"	"False"	"High"	"IsMasterProtein"	"Q9UHI6"	"Probable ATP-dependent RNA helicase DDX20 OS=Homo sapiens OX=9606 GN=DDX20 PE=1 SV=2"	"0.001"	"2.129"	"1"	"1"	"1"	"1"	"824"	"92.2"	"6.95"	"1.84"	"1"	"1"
"-5697914900789617779"	"False"	"High"	"IsMasterProtein"	"Q7RTV0"	"PHD finger-like domain-containing protein 5A OS=Homo sapiens OX=9606 GN=PHF5A PE=1 SV=1"	"0.001"	"2.129"	"6"	"1"	"1"	"1"	"110"	"12.4"	"8.41"	"2.45"	"1"	"1"
"8849242953917426165"	"False"	"High"	"IsMasterProtein"	"Q9HCD5"	"Nuclear receptor coactivator 5 OS=Homo sapiens OX=9606 GN=NCOA5 PE=1 SV=2"	"0.001"	"2.127"	"2"	"1"	"1"	"1"	"579"	"65.5"	"9.60"	"2.19"	"1"	"1"
"-7811403610276720073"	"False"	"High"	"IsMasterProtein"	"Q99543"	"DnaJ homolog subfamily C member 2 OS=Homo sapiens OX=9606 GN=DNAJC2 PE=1 SV=4"	"0.001"	"2.127"	"2"	"1"	"1"	"1"	"621"	"72.0"	"8.70"	"1.75"	"1"	"1"
"-903715301482624699"	"False"	"High"	"None"	"Q9ULI0"	"ATPase family AAA domain-containing protein 2B OS=Homo sapiens OX=9606 GN=ATAD2B PE=1 SV=3"	"0.001"	"2.126"	"1"	"1"	"1"	"1"	"1458"	"164.8"	"6.80"	"2.42"	"1"	"1"
"-8337602067628073965"	"False"	"High"	"IsMasterProtein"	"O00159"	"Unconventional myosin-Ic OS=Homo sapiens OX=9606 GN=MYO1C PE=1 SV=4"	"0.001"	"2.117"	"1"	"1"	"1"	"1"	"1063"	"121.6"	"9.41"	"1.95"	"1"	"1"
"-4758086446517534587"	"False"	"High"	"IsMasterProtein"	"P62316"	"Small nuclear ribonucleoprotein Sm D2 OS=Homo sapiens OX=9606 GN=SNRPD2 PE=1 SV=1"	"0.001"	"2.110"	"8"	"1"	"1"	"1"	"118"	"13.5"	"9.91"	"2.37"	"1"	"1"
"6226740505465900925"	"False"	"High"	"None"	"Q08170"	"Serine/arginine-rich splicing factor 4 OS=Homo sapiens OX=9606 GN=SRSF4 PE=1 SV=2"	"0.001"	"2.095"	"1"	"1"	"1"	"1"	"494"	"56.6"	"11.52"	"2.16"	"1"	"1"
"3951709946097313123"	"False"	"High"	"None"	"P78362"	"SRSF protein kinase 2 OS=Homo sapiens OX=9606 GN=SRPK2 PE=1 SV=3"	"0.001"	"2.087"	"1"	"1"	"1"	"1"	"688"	"77.5"	"4.97"	"2.35"	"1"	"1"
"-3686869588032701261"	"False"	"High"	"None"	"Q9UPE1"	"SRSF protein kinase 3 OS=Homo sapiens OX=9606 GN=SRPK3 PE=1 SV=2"	"0.001"	"2.087"	"2"	"1"	"1"	"1"	"567"	"62.0"	"7.25"	"2.35"	"1"	"1"
"-1205660111365886564"	"False"	"High"	"IsMasterProtein"	"Q92599"	"Septin-8 OS=Homo sapiens OX=9606 GN=SEPTIN8 PE=1 SV=4"	"0.001"	"2.080"	"2"	"1"	"1"	"1"	"483"	"55.7"	"6.28"	"2.56"	"1"	"1"
"92619424180281671"	"False"	"High"	"IsMasterProteinCandidate"	"Q14141"	"Septin-6 OS=Homo sapiens OX=9606 GN=SEPTIN6 PE=1 SV=4"	"0.001"	"2.080"	"2"	"1"	"1"	"1"	"434"	"49.7"	"6.67"	"2.56"	"1"	"1"
"3813032805198607075"	"False"	"High"	"IsMasterProteinCandidate"	"Q9NVA2"	"Septin-11 OS=Homo sapiens OX=9606 GN=SEPTIN11 PE=1 SV=3"	"0.001"	"2.080"	"2"	"1"	"1"	"1"	"429"	"49.4"	"6.81"	"2.56"	"1"	"1"
"8833094404749326966"	"False"	"High"	"IsMasterProtein"	"Q9Y285"	"Phenylalanine--tRNA ligase alpha subunit OS=Homo sapiens OX=9606 GN=FARSA PE=1 SV=3"	"0.001"	"2.077"	"1"	"1"	"1"	"1"	"508"	"57.5"	"7.80"	"1.77"	"1"	"1"
"9028825818345530826"	"False"	"High"	"IsMasterProtein"	"Q9UNZ5"	"Leydig cell tumor 10 kDa protein homolog OS=Homo sapiens OX=9606 GN=C19orf53 PE=1 SV=1"	"0.001"	"2.076"	"7"	"1"	"1"	"1"	"99"	"10.6"	"11.55"	"1.80"	"1"	"1"
"2851468461982241185"	"False"	"High"	"IsMasterProtein"	"P30626"	"Sorcin OS=Homo sapiens OX=9606 GN=SRI PE=1 SV=1"	"0.001"	"2.049"	"9"	"2"	"2"	"2"	"198"	"21.7"	"5.59"	"0.00"	"2"	"1"
"8199308046116639924"	"False"	"High"	"IsMasterProtein"	"Q29RF7"	"Sister chromatid cohesion protein PDS5 homolog A OS=Homo sapiens OX=9606 GN=PDS5A PE=1 SV=1"	"0.001"	"2.044"	"1"	"1"	"1"	"1"	"1337"	"150.7"	"7.91"	"0.00"	"1"	"1"
"-3353134017530951509"	"False"	"High"	"IsMasterProtein"	"Q9Y5K5"	"Ubiquitin carboxyl-terminal hydrolase isozyme L5 OS=Homo sapiens OX=9606 GN=UCHL5 PE=1 SV=3"	"0.001"	"2.042"	"2"	"1"	"1"	"1"	"329"	"37.6"	"5.33"	"0.00"	"1"	"1"
"6300586683513148561"	"False"	"High"	"IsMasterProtein"	"Q8WWQ0"	"PH-interacting protein OS=Homo sapiens OX=9606 GN=PHIP PE=1 SV=2"	"0.001"	"2.032"	"1"	"1"	"1"	"1"	"1821"	"206.6"	"8.85"	"0.00"	"1"	"1"
"-3588526575422441763"	"False"	"High"	"IsMasterProtein"	"P42285"	"Exosome RNA helicase MTR4 OS=Homo sapiens OX=9606 GN=MTREX PE=1 SV=3"	"0.001"	"2.032"	"1"	"1"	"1"	"1"	"1042"	"117.7"	"6.52"	"1.82"	"1"	"1"
"8643593738164187642"	"False"	"High"	"IsMasterProtein"	"Q9H6S0"	"3'-5' RNA helicase YTHDC2 OS=Homo sapiens OX=9606 GN=YTHDC2 PE=1 SV=2"	"0.001"	"2.021"	"1"	"1"	"1"	"1"	"1430"	"160.1"	"8.40"	"1.96"	"1"	"1"
"8561643854279228847"	"False"	"High"	"IsMasterProtein"	"P15927"	"Replication protein A 32 kDa subunit OS=Homo sapiens OX=9606 GN=RPA2 PE=1 SV=1"	"0.001"	"2.020"	"4"	"1"	"1"	"1"	"270"	"29.2"	"6.15"	"2.08"	"1"	"1"
"-1414691960117410819"	"False"	"High"	"IsMasterProtein"	"P33991"	"DNA replication licensing factor MCM4 OS=Homo sapiens OX=9606 GN=MCM4 PE=1 SV=5"	"0.001"	"2.012"	"3"	"1"	"1"	"1"	"863"	"96.5"	"6.74"	"2.85"	"1"	"1"
"-8332128719972757989"	"False"	"High"	"IsMasterProtein"	"Q8IY67"	"Ribonucleoprotein PTB-binding 1 OS=Homo sapiens OX=9606 GN=RAVER1 PE=1 SV=1"	"0.001"	"1.983"	"1"	"1"	"1"	"1"	"606"	"63.8"	"8.48"	"1.74"	"1"	"1"
"-5402029241356858044"	"False"	"High"	"IsMasterProtein"	"P09936"	"Ubiquitin carboxyl-terminal hydrolase isozyme L1 OS=Homo sapiens OX=9606 GN=UCHL1 PE=1 SV=2"	"0.001"	"1.980"	"4"	"1"	"1"	"1"	"223"	"24.8"	"5.48"	"1.67"	"1"	"1"
"-2238397026184103268"	"False"	"High"	"IsMasterProtein"	"Q9ULU4"	"Protein kinase C-binding protein 1 OS=Homo sapiens OX=9606 GN=ZMYND8 PE=1 SV=2"	"0.001"	"1.955"	"1"	"1"	"1"	"1"	"1186"	"131.6"	"7.20"	"2.50"	"1"	"1"
"-6750207652327358618"	"False"	"High"	"IsMasterProtein"	"O43719"	"HIV Tat-specific factor 1 OS=Homo sapiens OX=9606 GN=HTATSF1 PE=1 SV=1"	"0.001"	"1.947"	"2"	"1"	"1"	"1"	"755"	"85.8"	"4.40"	"2.70"	"1"	"1"
"5966605329502245695"	"False"	"High"	"IsMasterProtein"	"P10599"	"Thioredoxin OS=Homo sapiens OX=9606 GN=TXN PE=1 SV=3"	"0.001"	"1.945"	"12"	"1"	"1"	"1"	"105"	"11.7"	"4.92"	"2.13"	"1"	"1"
"-5135100836873347765"	"False"	"High"	"IsMasterProtein"	"Q5T200"	"Zinc finger CCCH domain-containing protein 13 OS=Homo sapiens OX=9606 GN=ZC3H13 PE=1 SV=1"	"0.001"	"1.943"	"1"	"1"	"1"	"1"	"1668"	"196.5"	"9.42"	"0.00"	"1"	"1"
"-5359713146649655482"	"False"	"High"	"None"	"P31150"	"Rab GDP dissociation inhibitor alpha OS=Homo sapiens OX=9606 GN=GDI1 PE=1 SV=2"	"0.001"	"1.909"	"2"	"1"	"1"	"1"	"447"	"50.6"	"5.14"	"1.94"	"1"	"1"
"5045409967563493709"	"False"	"High"	"None"	"Q8IYJ1"	"Copine-9 OS=Homo sapiens OX=9606 GN=CPNE9 PE=1 SV=3"	"0.001"	"1.908"	"2"	"1"	"1"	"1"	"553"	"61.8"	"5.34"	"2.80"	"1"	"1"
"271378328880018036"	"False"	"High"	"None"	"Q9HCH3"	"Copine-5 OS=Homo sapiens OX=9606 GN=CPNE5 PE=1 SV=2"	"0.001"	"1.908"	"2"	"1"	"1"	"1"	"593"	"65.7"	"5.99"	"2.80"	"1"	"1"
"9199781726655328958"	"False"	"High"	"None"	"Q96A23"	"Copine-4 OS=Homo sapiens OX=9606 GN=CPNE4 PE=1 SV=1"	"0.001"	"1.908"	"2"	"1"	"1"	"1"	"557"	"62.4"	"6.33"	"2.80"	"1"	"1"
"-8198142329779504324"	"False"	"High"	"None"	"Q86YQ8"	"Copine-8 OS=Homo sapiens OX=9606 GN=CPNE8 PE=1 SV=2"	"0.001"	"1.908"	"2"	"1"	"1"	"1"	"564"	"63.1"	"5.96"	"2.80"	"1"	"1"
"2098670833651746920"	"False"	"High"	"None"	"Q9UBL6"	"Copine-7 OS=Homo sapiens OX=9606 GN=CPNE7 PE=1 SV=1"	"0.001"	"1.908"	"1"	"1"	"1"	"1"	"633"	"70.2"	"6.38"	"2.80"	"1"	"1"
"-6455184460611174421"	"False"	"High"	"None"	"Q96FN4"	"Copine-2 OS=Homo sapiens OX=9606 GN=CPNE2 PE=1 SV=3"	"0.001"	"1.908"	"2"	"1"	"1"	"1"	"548"	"61.2"	"6.07"	"2.80"	"1"	"1"
"8938594333589046293"	"False"	"High"	"None"	"O95741"	"Copine-6 OS=Homo sapiens OX=9606 GN=CPNE6 PE=1 SV=3"	"0.001"	"1.908"	"2"	"1"	"1"	"1"	"557"	"62.0"	"5.52"	"2.80"	"1"	"1"
"2210442272290705579"	"False"	"High"	"None"	"P09493"	"Tropomyosin alpha-1 chain OS=Homo sapiens OX=9606 GN=TPM1 PE=1 SV=2"	"0.001"	"1.908"	"5"	"1"	"1"	"1"	"284"	"32.7"	"4.74"	"0.00"	"1"	"1"
"6270527551906769020"	"False"	"High"	"None"	"P07951"	"Tropomyosin beta chain OS=Homo sapiens OX=9606 GN=TPM2 PE=1 SV=1"	"0.001"	"1.908"	"5"	"1"	"1"	"1"	"284"	"32.8"	"4.70"	"0.00"	"1"	"1"
"114843226561293462"	"False"	"High"	"None"	"P67936"	"Tropomyosin alpha-4 chain OS=Homo sapiens OX=9606 GN=TPM4 PE=1 SV=3"	"0.001"	"1.908"	"6"	"1"	"1"	"1"	"248"	"28.5"	"4.69"	"0.00"	"1"	"1"
"-1455362657326634232"	"False"	"High"	"IsMasterProtein"	"Q02543"	"60S ribosomal protein L18a OS=Homo sapiens OX=9606 GN=RPL18A PE=1 SV=2"	"0.001"	"1.891"	"4"	"1"	"1"	"1"	"176"	"20.7"	"10.71"	"1.95"	"1"	"1"
"-7500020878555026308"	"False"	"High"	"IsMasterProtein"	"Q9BZE4"	"Nucleolar GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=GTPBP4 PE=1 SV=3"	"0.001"	"1.891"	"2"	"1"	"1"	"1"	"634"	"73.9"	"9.50"	"2.62"	"1"	"1"
"-6212598245542673461"	"False"	"High"	"IsMasterProtein"	"Q92879"	"CUGBP Elav-like family member 1 OS=Homo sapiens OX=9606 GN=CELF1 PE=1 SV=2"	"0.001"	"1.890"	"2"	"1"	"1"	"1"	"486"	"52.0"	"8.46"	"1.99"	"1"	"1"
"2291665734159650582"	"False"	"High"	"IsMasterProtein"	"P62310"	"U6 snRNA-associated Sm-like protein LSm3 OS=Homo sapiens OX=9606 GN=LSM3 PE=1 SV=2"	"0.001"	"1.889"	"12"	"1"	"1"	"1"	"102"	"11.8"	"4.70"	"2.78"	"1"	"1"
"9134922039646345365"	"False"	"High"	"IsMasterProtein"	"Q8NBF2"	"NHL repeat-containing protein 2 OS=Homo sapiens OX=9606 GN=NHLRC2 PE=1 SV=1"	"0.001"	"1.850"	"1"	"1"	"1"	"1"	"726"	"79.4"	"5.55"	"2.00"	"1"	"1"
"-6424990256346318104"	"False"	"High"	"IsMasterProtein"	"P04792"	"Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=2"	"0.001"	"1.848"	"8"	"1"	"1"	"1"	"205"	"22.8"	"6.40"	"0.00"	"1"	"1"
"4629265060558980179"	"False"	"High"	"IsMasterProtein"	"Q8NEK5"	"Zinc finger protein 548 OS=Homo sapiens OX=9606 GN=ZNF548 PE=1 SV=2"	"0.001"	"1.840"	"2"	"1"	"1"	"1"	"533"	"62.7"	"8.03"	"1.74"	"1"	"1"
"3175822401937946454"	"False"	"High"	"IsMasterProtein"	"Q15942"	"Zyxin OS=Homo sapiens OX=9606 GN=ZYX PE=1 SV=1"	"0.001"	"1.838"	"3"	"1"	"1"	"1"	"572"	"61.2"	"6.67"	"0.00"	"1"	"1"
"-5526079506929447963"	"False"	"High"	"IsMasterProtein"	"O14617"	"AP-3 complex subunit delta-1 OS=Homo sapiens OX=9606 GN=AP3D1 PE=1 SV=1"	"0.001"	"1.835"	"2"	"1"	"1"	"1"	"1153"	"130.1"	"8.48"	"0.00"	"1"	"1"
"3586034237824916844"	"False"	"High"	"IsMasterProtein"	"P11117"	"Lysosomal acid phosphatase OS=Homo sapiens OX=9606 GN=ACP2 PE=1 SV=3"	"0.001"	"1.833"	"2"	"1"	"1"	"1"	"423"	"48.3"	"6.74"	"2.07"	"1"	"1"
"8496601930648358283"	"False"	"High"	"IsMasterProtein"	"Q5T6F2"	"Ubiquitin-associated protein 2 OS=Homo sapiens OX=9606 GN=UBAP2 PE=1 SV=1"	"0.001"	"1.819"	"2"	"1"	"1"	"1"	"1119"	"117.0"	"7.34"	"2.21"	"1"	"1"
"8376641896775859350"	"False"	"High"	"IsMasterProteinCandidate"	"O95104"	"SR-related and CTD-associated factor 4 OS=Homo sapiens OX=9606 GN=SCAF4 PE=1 SV=3"	"0.002"	"1.799"	"1"	"1"	"1"	"1"	"1147"	"125.8"	"9.55"	"1.90"	"1"	"1"
"-6209477172492729631"	"False"	"High"	"IsMasterProtein"	"Q9UPN6"	"SR-related and CTD-associated factor 8 OS=Homo sapiens OX=9606 GN=SCAF8 PE=1 SV=1"	"0.002"	"1.799"	"1"	"1"	"1"	"1"	"1271"	"140.4"	"8.29"	"1.90"	"1"	"1"
"3453678624484122586"	"False"	"High"	"IsMasterProtein"	"Q8WUM4"	"Programmed cell death 6-interacting protein OS=Homo sapiens OX=9606 GN=PDCD6IP PE=1 SV=1"	"0.002"	"1.792"	"1"	"1"	"1"	"1"	"868"	"96.0"	"6.52"	"0.00"	"1"	"1"
"-5820221568948669859"	"False"	"High"	"IsMasterProtein"	"P61081"	"NEDD8-conjugating enzyme Ubc12 OS=Homo sapiens OX=9606 GN=UBE2M PE=1 SV=1"	"0.002"	"1.789"	"4"	"1"	"1"	"1"	"183"	"20.9"	"7.69"	"1.75"	"1"	"1"
"8372368488159320513"	"False"	"High"	"None"	"Q5JNZ5"	"Putative 40S ribosomal protein S26-like 1 OS=Homo sapiens OX=9606 GN=RPS26P11 PE=5 SV=1"	"0.002"	"1.784"	"8"	"1"	"1"	"1"	"115"	"13.0"	"10.54"	"2.14"	"1"	"1"
"8166763961734876416"	"False"	"High"	"IsMasterProtein"	"P54727"	"UV excision repair protein RAD23 homolog B OS=Homo sapiens OX=9606 GN=RAD23B PE=1 SV=1"	"0.002"	"1.767"	"2"	"1"	"1"	"1"	"409"	"43.1"	"4.84"	"1.65"	"1"	"1"
"-7957037603345050203"	"False"	"High"	"IsMasterProtein"	"Q96ME7"	"Zinc finger protein 512 OS=Homo sapiens OX=9606 GN=ZNF512 PE=1 SV=2"	"0.002"	"1.738"	"2"	"1"	"1"	"1"	"567"	"64.6"	"9.76"	"2.32"	"1"	"1"
"-6017876226430429666"	"False"	"High"	"IsMasterProtein"	"P46821"	"Microtubule-associated protein 1B OS=Homo sapiens OX=9606 GN=MAP1B PE=1 SV=2"	"0.002"	"1.736"	"0"	"1"	"1"	"1"	"2468"	"270.5"	"4.81"	"0.00"	"1"	"1"
"7129338671837300354"	"False"	"High"	"IsMasterProteinCandidate"	"P78559"	"Microtubule-associated protein 1A OS=Homo sapiens OX=9606 GN=MAP1A PE=1 SV=6"	"0.002"	"1.736"	"0"	"1"	"1"	"1"	"2803"	"305.3"	"4.92"	"0.00"	"1"	"1"
"-1811724669038293962"	"False"	"High"	"IsMasterProtein"	"Q96RP9"	"Elongation factor G, mitochondrial OS=Homo sapiens OX=9606 GN=GFM1 PE=1 SV=2"	"0.002"	"1.734"	"1"	"1"	"1"	"1"	"751"	"83.4"	"7.01"	"0.00"	"1"	"1"
"4823092055149835277"	"False"	"High"	"IsMasterProteinCandidate"	"Q9NRH3"	"Tubulin gamma-2 chain OS=Homo sapiens OX=9606 GN=TUBG2 PE=2 SV=1"	"0.004"	"1.720"	"2"	"1"	"1"	"1"	"451"	"51.1"	"5.80"	"2.50"	"1"	"1"
"-2599348248423270713"	"False"	"High"	"IsMasterProtein"	"P23258"	"Tubulin gamma-1 chain OS=Homo sapiens OX=9606 GN=TUBG1 PE=1 SV=2"	"0.004"	"1.720"	"2"	"1"	"1"	"1"	"451"	"51.1"	"6.14"	"2.50"	"1"	"1"
"-6656401588938308742"	"False"	"High"	"IsMasterProtein"	"Q14676"	"Mediator of DNA damage checkpoint protein 1 OS=Homo sapiens OX=9606 GN=MDC1 PE=1 SV=3"	"0.004"	"1.714"	"2"	"1"	"1"	"1"	"2089"	"226.5"	"5.47"	"2.38"	"1"	"1"
"-4480157126328656163"	"False"	"High"	"IsMasterProtein"	"O75937"	"DnaJ homolog subfamily C member 8 OS=Homo sapiens OX=9606 GN=DNAJC8 PE=1 SV=2"	"0.004"	"1.712"	"3"	"1"	"1"	"1"	"253"	"29.8"	"9.06"	"2.16"	"1"	"1"
"-8467787264096672406"	"False"	"High"	"IsMasterProtein"	"O00506"	"Serine/threonine-protein kinase 25 OS=Homo sapiens OX=9606 GN=STK25 PE=1 SV=1"	"0.004"	"1.711"	"4"	"1"	"1"	"1"	"426"	"48.1"	"6.74"	"2.18"	"1"	"1"
"-4048246386295190521"	"False"	"High"	"IsMasterProteinCandidate"	"Q9Y6E0"	"Serine/threonine-protein kinase 24 OS=Homo sapiens OX=9606 GN=STK24 PE=1 SV=1"	"0.004"	"1.711"	"4"	"1"	"1"	"1"	"443"	"49.3"	"5.69"	"2.18"	"1"	"1"
"6282846472165231546"	"False"	"High"	"IsMasterProteinCandidate"	"Q9P289"	"Serine/threonine-protein kinase 26 OS=Homo sapiens OX=9606 GN=STK26 PE=1 SV=2"	"0.004"	"1.711"	"4"	"1"	"1"	"1"	"416"	"46.5"	"5.29"	"2.18"	"1"	"1"
"-6279478888489065804"	"False"	"High"	"None"	"P01602"	"Immunoglobulin kappa variable 1-5 OS=Homo sapiens OX=9606 GN=IGKV1-5 PE=1 SV=2"	"0.004"	"1.698"	"9"	"1"	"1"	"1"	"117"	"12.8"	"8.28"	"1.85"	"1"	"1"
"4146618986531713622"	"False"	"High"	"IsMasterProtein"	"P46782"	"40S ribosomal protein S5 OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=4"	"0.004"	"1.685"	"4"	"1"	"1"	"1"	"204"	"22.9"	"9.72"	"2.49"	"1"	"1"
"-6199563702112544119"	"False"	"High"	"IsMasterProtein"	"Q86XP3"	"ATP-dependent RNA helicase DDX42 OS=Homo sapiens OX=9606 GN=DDX42 PE=1 SV=1"	"0.005"	"1.657"	"2"	"1"	"1"	"1"	"938"	"102.9"	"7.02"	"0.00"	"1"	"1"
"2927347659774261053"	"False"	"High"	"IsMasterProtein"	"Q9H7B2"	"Ribosome production factor 2 homolog OS=Homo sapiens OX=9606 GN=RPF2 PE=1 SV=2"	"0.005"	"1.636"	"3"	"1"	"1"	"1"	"306"	"35.6"	"9.99"	"2.36"	"1"	"1"
"-7017874985935534894"	"False"	"High"	"IsMasterProtein"	"P18206"	"Vinculin OS=Homo sapiens OX=9606 GN=VCL PE=1 SV=4"	"0.005"	"1.634"	"2"	"1"	"1"	"1"	"1134"	"123.7"	"5.66"	"0.00"	"1"	"1"
"-5894145248180414910"	"False"	"High"	"IsMasterProtein"	"Q16878"	"Cysteine dioxygenase type 1 OS=Homo sapiens OX=9606 GN=CDO1 PE=1 SV=2"	"0.005"	"1.632"	"4"	"1"	"1"	"1"	"200"	"23.0"	"6.60"	"0.00"	"1"	"1"
"-4031307080017597315"	"False"	"High"	"IsMasterProtein"	"P18077"	"60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=2"	"0.005"	"1.632"	"8"	"1"	"1"	"1"	"110"	"12.5"	"11.06"	"2.47"	"1"	"1"
"-5625236690753071245"	"False"	"High"	"IsMasterProtein"	"P22061"	"Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=4"	"0.005"	"1.631"	"4"	"1"	"1"	"1"	"227"	"24.6"	"7.21"	"2.18"	"1"	"1"
